timestamp,message
1767655525954,"Jan  5 23:25:25 ip-10-1-220-33 rec[5354]: {""asn"":""4764"",""city"":""MELBOURNE"",""clientIP"":""180.181.248.24"",""correlationID"":"""",""country"":""AU"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""180.181.248.24, 184.84.238.14, 10.62.36.181, 23.62.36.167"",""lat"":""-37.82"",""long"":""144.97"",""method"":""GET"",""path"":""/related?genres=Animation%2CYoung+Kids\u0026kids=true\u0026maxRating=G\u0026source=2531518\u0026tz=Australia%2FSydney"",""profileID"":"""",""referer"":"""",""region"":""VIC"",""resultCount"":0,""seedId"":2531518,""serverTime"":1767655525595,""sessionAppName"":"""",""time"":""2026-01-05T23:25:25.595310699Z"",""userID"":"""",""user_agent_raw"":""Dalvik/2.1.0 (Linux; U; Android 11; AQUOS-TVX19A Build/RTOB.250814.001)"",""vendor"":""stan""}"
1767655561882,"Jan  5 23:26:01 ip-10-1-160-65 rec[5908]: {""asn"":""134067"",""city"":""ADELAIDE"",""clientIP"":""45.124.203.17"",""correlationID"":""ChM5MzY4MjYwOTA4NTE4OTA3OTg1GiVzdGFuLW1vcmUtbGlrZS10aGlzLWN2cl8xNjg5ODk0ODI3Njc4IgttbHQtY3ZyLXNydigAMAI6ELSFyjenoZ03uoXKN6GhnTdCDAiJkfHKBhDzmbClAg"",""country"":""AU"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""45.124.203.17, 23.55.222.78"",""lat"":""-34.93"",""long"":""138.60"",""method"":""GET"",""path"":""/related?genres=Comedy%2CCrime\u0026maxRating=PG\u0026source=330952\u0026jwToken=eyJhbGciOiJIUzI1NiIsImtpZCI6InBpa2FjaHUiLCJ0eXAiOiJKV1QifQ.eyJleHAiOjE3NzgwMjM1NjAsImlhdCI6MTc2NzY1NTU2MCwianRpIjoiM2I3MWVmMDUxZjgxNDc5MDgyNmJkMWQxZDI0ZmI2ZWIiLCJyb2xlIjoidXNlciIsInVpZCI6IjUwMTU4Zjk5MjYwNjQ0NzdhZTA4MTA0MWZlMWJlMDY4Iiwic3RyZWFtcyI6ImhkIiwiY29uY3VycmVuY3kiOjMsInByb2ZpbGVJZCI6IjVlY2Y1NjA0MjhlZjQwODY5MTNlODVhZGIwOWQwYWU2IiwicHJvZmlsZU5hbWUiOiJIIiwia2lkcyI6dHJ1ZSwidHoiOiJBdXN0cmFsaWEvQWRlbGFpZGUiLCJhcHAiOiJTdGFuLVNhbXN1bmdUViIsInZlciI6IjguNy4wIiwibnVpZCI6IjZlNTcwMTBkMGMzZTRkNTJiOWVjNjg1NzI1OTQ0Mzk2IiwiYXBpZCI6ImE4ZjgyNmIzLTNkNjItZDRjZi05M2UwLWYzMzA4NmVlYzNiMCIsImZlYXQiOjU0NDEwMjkyODg4ODYwLCJwcmljZU5hbWUiOiJzdGFuZGFyZHY1In0.ZCnakwZoxz4elbsHXsRCP9J1S2ISqVqeEDWyAL9HtY8\u0026tz=Australia%2FAdelaide"",""profileID"":""5ecf560428ef4086913e85adb09d0ae6"",""referer"":"""",""region"":""SA"",""resultCount"":0,""seedId"":330952,""serverTime"":1767655561682,""sessionAppName"":""Stan-SamsungTV"",""time"":""2026-01-05T23:26:01.682226425Z"",""userID"":""50158f9926064477ae081041fe1be068"",""user_agent_raw"":""Mozilla/5.0 (SMART-TV; LINUX; Tizen 6.5) AppleWebKit/537.36 (KHTML, like Gecko) 85.0.4183.93/6.5 TV Safari/537.36"",""vendor"":""google""}"
1767655568830,"Jan  5 23:26:08 ip-10-1-203-187 rec[5061]: {""asn"":""134067"",""city"":""ADELAIDE"",""clientIP"":""45.124.203.17"",""correlationID"":""ChQxNDUzNTkyNjE0MTg5MjU2MDE2Nholc3Rhbi1tb3JlLWxpa2UtdGhpcy1jdnJfMTY4OTg5NDgyNzY3OCILbWx0LWN2ci1zcnYoADACOhCioZ03tIXKN6ihnTe6hco3QgwIhI7xygYQ6IOzugM"",""country"":""AU"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""45.124.203.17, 23.55.222.78"",""lat"":""-34.93"",""long"":""138.60"",""method"":""GET"",""path"":""/related?genres=Comedy%2CRomance\u0026maxRating=M\u0026nonKids=true\u0026source=330937\u0026jwToken=eyJhbGciOiJIUzI1NiIsImtpZCI6InBpa2FjaHUiLCJ0eXAiOiJKV1QifQ.eyJleHAiOjE3NzgwMjM1NjAsImlhdCI6MTc2NzY1NTU2MCwianRpIjoiM2I3MWVmMDUxZjgxNDc5MDgyNmJkMWQxZDI0ZmI2ZWIiLCJyb2xlIjoidXNlciIsInVpZCI6IjUwMTU4Zjk5MjYwNjQ0NzdhZTA4MTA0MWZlMWJlMDY4Iiwic3RyZWFtcyI6ImhkIiwiY29uY3VycmVuY3kiOjMsInByb2ZpbGVJZCI6IjVlY2Y1NjA0MjhlZjQwODY5MTNlODVhZGIwOWQwYWU2IiwicHJvZmlsZU5hbWUiOiJIIiwia2lkcyI6dHJ1ZSwidHoiOiJBdXN0cmFsaWEvQWRlbGFpZGUiLCJhcHAiOiJTdGFuLVNhbXN1bmdUViIsInZlciI6IjguNy4wIiwibnVpZCI6IjZlNTcwMTBkMGMzZTRkNTJiOWVjNjg1NzI1OTQ0Mzk2IiwiYXBpZCI6ImE4ZjgyNmIzLTNkNjItZDRjZi05M2UwLWYzMzA4NmVlYzNiMCIsImZlYXQiOjU0NDEwMjkyODg4ODYwLCJwcmljZU5hbWUiOiJzdGFuZGFyZHY1In0.ZCnakwZoxz4elbsHXsRCP9J1S2ISqVqeEDWyAL9HtY8\u0026tz=Australia%2FAdelaide"",""profileID"":""5ecf560428ef4086913e85adb09d0ae6"",""referer"":"""",""region"":""SA"",""resultCount"":0,""seedId"":330937,""serverTime"":1767655568419,""sessionAppName"":""Stan-SamsungTV"",""time"":""2026-01-05T23:26:08.41970371Z"",""userID"":""50158f9926064477ae081041fe1be068"",""user_agent_raw"":""Mozilla/5.0 (SMART-TV; LINUX; Tizen 6.5) AppleWebKit/537.36 (KHTML, like Gecko) 85.0.4183.93/6.5 TV Safari/537.36"",""vendor"":""google""}"
1767655570778,"Jan  5 23:26:10 ip-10-1-177-227 rec[5186]: {""asn"":""134067"",""city"":""ADELAIDE"",""clientIP"":""45.124.203.17"",""correlationID"":""ChMyMDE2NjM1MTA0NDc1NTczMDEyGiVzdGFuLW1vcmUtbGlrZS10aGlzLWN2cl8xNjg5ODk0ODI3Njc4IgttbHQtY3ZyLXNydigAMAI6EKKhnTe0hco3qKGdN7qFyjdCDAiSkfHKBhD-ysT0AQ"",""country"":""AU"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""45.124.203.17, 23.55.222.78"",""lat"":""-34.93"",""long"":""138.60"",""method"":""GET"",""path"":""/related?genres=Comedy%2CRomance\u0026maxRating=M\u0026nonKids=true\u0026source=331027\u0026jwToken=eyJhbGciOiJIUzI1NiIsImtpZCI6InBpa2FjaHUiLCJ0eXAiOiJKV1QifQ.eyJleHAiOjE3NzgwMjM1NjAsImlhdCI6MTc2NzY1NTU2MCwianRpIjoiM2I3MWVmMDUxZjgxNDc5MDgyNmJkMWQxZDI0ZmI2ZWIiLCJyb2xlIjoidXNlciIsInVpZCI6IjUwMTU4Zjk5MjYwNjQ0NzdhZTA4MTA0MWZlMWJlMDY4Iiwic3RyZWFtcyI6ImhkIiwiY29uY3VycmVuY3kiOjMsInByb2ZpbGVJZCI6IjVlY2Y1NjA0MjhlZjQwODY5MTNlODVhZGIwOWQwYWU2IiwicHJvZmlsZU5hbWUiOiJIIiwia2lkcyI6dHJ1ZSwidHoiOiJBdXN0cmFsaWEvQWRlbGFpZGUiLCJhcHAiOiJTdGFuLVNhbXN1bmdUViIsInZlciI6IjguNy4wIiwibnVpZCI6IjZlNTcwMTBkMGMzZTRkNTJiOWVjNjg1NzI1OTQ0Mzk2IiwiYXBpZCI6ImE4ZjgyNmIzLTNkNjItZDRjZi05M2UwLWYzMzA4NmVlYzNiMCIsImZlYXQiOjU0NDEwMjkyODg4ODYwLCJwcmljZU5hbWUiOiJzdGFuZGFyZHY1In0.ZCnakwZoxz4elbsHXsRCP9J1S2ISqVqeEDWyAL9HtY8\u0026tz=Australia%2FAdelaide"",""profileID"":""5ecf560428ef4086913e85adb09d0ae6"",""referer"":"""",""region"":""SA"",""resultCount"":0,""seedId"":331027,""serverTime"":1767655570579,""sessionAppName"":""Stan-SamsungTV"",""time"":""2026-01-05T23:26:10.579432515Z"",""userID"":""50158f9926064477ae081041fe1be068"",""user_agent_raw"":""Mozilla/5.0 (SMART-TV; LINUX; Tizen 6.5) AppleWebKit/537.36 (KHTML, like Gecko) 85.0.4183.93/6.5 TV Safari/537.36"",""vendor"":""google""}"
1767655571296,"Jan  5 23:26:10 ip-10-1-208-191 rec[5041]: {""asn"":""136994"",""city"":""ADELAIDE"",""clientIP"":""203.30.13.30"",""correlationID"":"""",""country"":""AU"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""203.30.13.30, 23.46.180.200, 23.32.5.18"",""lat"":""-34.93"",""long"":""138.60"",""method"":""GET"",""path"":""/related?genres=Action,Adventure,Family,Fantasy"",""profileID"":"""",""referer"":""https://play.stan.com.au/"",""region"":""SA"",""resultCount"":0,""seedId"":0,""serverTime"":1767655570770,""sessionAppName"":"""",""time"":""2026-01-05T23:26:10.770923267Z"",""userID"":"""",""user_agent_raw"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"",""vendor"":""stan""}"
1767655572153,"Jan  5 23:26:11 ip-10-1-160-65 rec[5908]: {""asn"":""134067"",""city"":""ADELAIDE"",""clientIP"":""45.124.203.17"",""correlationID"":""ChM2NjA3NTQ1NjI4MDc4MTA0NzQ5GiVzdGFuLW1vcmUtbGlrZS10aGlzLWN2cl8xNjg5ODk0ODI3Njc4IgttbHQtY3ZyLXNydigAMAI6ELqFyje0hco3qKGdN6KhnTdCDAiTkfHKBhDsnMTRAg"",""country"":""AU"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""45.124.203.17, 23.55.222.78"",""lat"":""-34.93"",""long"":""138.60"",""method"":""GET"",""path"":""/related?genres=Comedy%2CRomance\u0026maxRating=M\u0026nonKids=true\u0026source=2326676\u0026jwToken=eyJhbGciOiJIUzI1NiIsImtpZCI6InBpa2FjaHUiLCJ0eXAiOiJKV1QifQ.eyJleHAiOjE3NzgwMjM1NjAsImlhdCI6MTc2NzY1NTU2MCwianRpIjoiM2I3MWVmMDUxZjgxNDc5MDgyNmJkMWQxZDI0ZmI2ZWIiLCJyb2xlIjoidXNlciIsInVpZCI6IjUwMTU4Zjk5MjYwNjQ0NzdhZTA4MTA0MWZlMWJlMDY4Iiwic3RyZWFtcyI6ImhkIiwiY29uY3VycmVuY3kiOjMsInByb2ZpbGVJZCI6IjVlY2Y1NjA0MjhlZjQwODY5MTNlODVhZGIwOWQwYWU2IiwicHJvZmlsZU5hbWUiOiJIIiwia2lkcyI6dHJ1ZSwidHoiOiJBdXN0cmFsaWEvQWRlbGFpZGUiLCJhcHAiOiJTdGFuLVNhbXN1bmdUViIsInZlciI6IjguNy4wIiwibnVpZCI6IjZlNTcwMTBkMGMzZTRkNTJiOWVjNjg1NzI1OTQ0Mzk2IiwiYXBpZCI6ImE4ZjgyNmIzLTNkNjItZDRjZi05M2UwLWYzMzA4NmVlYzNiMCIsImZlYXQiOjU0NDEwMjkyODg4ODYwLCJwcmljZU5hbWUiOiJzdGFuZGFyZHY1In0.ZCnakwZoxz4elbsHXsRCP9J1S2ISqVqeEDWyAL9HtY8\u0026tz=Australia%2FAdelaide"",""profileID"":""5ecf560428ef4086913e85adb09d0ae6"",""referer"":"""",""region"":""SA"",""resultCount"":0,""seedId"":2326676,""serverTime"":1767655571774,""sessionAppName"":""Stan-SamsungTV"",""time"":""2026-01-05T23:26:11.774731574Z"",""userID"":""50158f9926064477ae081041fe1be068"",""user_agent_raw"":""Mozilla/5.0 (SMART-TV; LINUX; Tizen 6.5) AppleWebKit/537.36 (KHTML, like Gecko) 85.0.4183.93/6.5 TV Safari/537.36"",""vendor"":""google""}"
1767655573141,"Jan  5 23:26:12 ip-10-1-141-7 rec[5445]: {""asn"":""134067"",""city"":""ADELAIDE"",""clientIP"":""45.124.203.17"",""correlationID"":""ChQxNDk1NjY2NzgxMzM5MzAxNzA1NBolc3Rhbi1tb3JlLWxpa2UtdGhpcy1jdnJfMTY4OTg5NDgyNzY3OCILbWx0LWN2ci1zcnYoADACOhCioZ03uoXKN6ihnTe0hco3QgwIlJHxygYQ-6700AI"",""country"":""AU"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""45.124.203.17, 23.55.222.78"",""lat"":""-34.93"",""long"":""138.60"",""method"":""GET"",""path"":""/related?genres=Comedy%2CDrama\u0026maxRating=PG\u0026source=330934\u0026jwToken=eyJhbGciOiJIUzI1NiIsImtpZCI6InBpa2FjaHUiLCJ0eXAiOiJKV1QifQ.eyJleHAiOjE3NzgwMjM1NjAsImlhdCI6MTc2NzY1NTU2MCwianRpIjoiM2I3MWVmMDUxZjgxNDc5MDgyNmJkMWQxZDI0ZmI2ZWIiLCJyb2xlIjoidXNlciIsInVpZCI6IjUwMTU4Zjk5MjYwNjQ0NzdhZTA4MTA0MWZlMWJlMDY4Iiwic3RyZWFtcyI6ImhkIiwiY29uY3VycmVuY3kiOjMsInByb2ZpbGVJZCI6IjVlY2Y1NjA0MjhlZjQwODY5MTNlODVhZGIwOWQwYWU2IiwicHJvZmlsZU5hbWUiOiJIIiwia2lkcyI6dHJ1ZSwidHoiOiJBdXN0cmFsaWEvQWRlbGFpZGUiLCJhcHAiOiJTdGFuLVNhbXN1bmdUViIsInZlciI6IjguNy4wIiwibnVpZCI6IjZlNTcwMTBkMGMzZTRkNTJiOWVjNjg1NzI1OTQ0Mzk2IiwiYXBpZCI6ImE4ZjgyNmIzLTNkNjItZDRjZi05M2UwLWYzMzA4NmVlYzNiMCIsImZlYXQiOjU0NDEwMjkyODg4ODYwLCJwcmljZU5hbWUiOiJzdGFuZGFyZHY1In0.ZCnakwZoxz4elbsHXsRCP9J1S2ISqVqeEDWyAL9HtY8\u0026tz=Australia%2FAdelaide"",""profileID"":""5ecf560428ef4086913e85adb09d0ae6"",""referer"":"""",""region"":""SA"",""resultCount"":0,""seedId"":330934,""serverTime"":1767655572774,""sessionAppName"":""Stan-SamsungTV"",""time"":""2026-01-05T23:26:12.774124434Z"",""userID"":""50158f9926064477ae081041fe1be068"",""user_agent_raw"":""Mozilla/5.0 (SMART-TV; LINUX; Tizen 6.5) AppleWebKit/537.36 (KHTML, like Gecko) 85.0.4183.93/6.5 TV Safari/537.36"",""vendor"":""google""}"
1767655575644,"Jan  5 23:26:15 ip-10-1-141-7 rec[5445]: {""asn"":""134067"",""city"":""ADELAIDE"",""clientIP"":""45.124.203.17"",""correlationID"":""ChM4MjExMjY3NjAwNDU1NTAxMTM1GiVzdGFuLW1vcmUtbGlrZS10aGlzLWN2cl8xNjg5ODk0ODI3Njc4IgttbHQtY3ZyLXNydigAMAI6ELOFyjenoZ03uYXKN6GhnTdCCwiXkfHKBhDO6ahR"",""country"":""AU"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""45.124.203.17, 23.55.222.78"",""lat"":""-34.93"",""long"":""138.60"",""method"":""GET"",""path"":""/related?genres=Comedy%2CDrama\u0026maxRating=PG\u0026source=331023\u0026jwToken=eyJhbGciOiJIUzI1NiIsImtpZCI6InBpa2FjaHUiLCJ0eXAiOiJKV1QifQ.eyJleHAiOjE3NzgwMjM1NjAsImlhdCI6MTc2NzY1NTU2MCwianRpIjoiM2I3MWVmMDUxZjgxNDc5MDgyNmJkMWQxZDI0ZmI2ZWIiLCJyb2xlIjoidXNlciIsInVpZCI6IjUwMTU4Zjk5MjYwNjQ0NzdhZTA4MTA0MWZlMWJlMDY4Iiwic3RyZWFtcyI6ImhkIiwiY29uY3VycmVuY3kiOjMsInByb2ZpbGVJZCI6IjVlY2Y1NjA0MjhlZjQwODY5MTNlODVhZGIwOWQwYWU2IiwicHJvZmlsZU5hbWUiOiJIIiwia2lkcyI6dHJ1ZSwidHoiOiJBdXN0cmFsaWEvQWRlbGFpZGUiLCJhcHAiOiJTdGFuLVNhbXN1bmdUViIsInZlciI6IjguNy4wIiwibnVpZCI6IjZlNTcwMTBkMGMzZTRkNTJiOWVjNjg1NzI1OTQ0Mzk2IiwiYXBpZCI6ImE4ZjgyNmIzLTNkNjItZDRjZi05M2UwLWYzMzA4NmVlYzNiMCIsImZlYXQiOjU0NDEwMjkyODg4ODYwLCJwcmljZU5hbWUiOiJzdGFuZGFyZHY1In0.ZCnakwZoxz4elbsHXsRCP9J1S2ISqVqeEDWyAL9HtY8\u0026tz=Australia%2FAdelaide"",""profileID"":""5ecf560428ef4086913e85adb09d0ae6"",""referer"":"""",""region"":""SA"",""resultCount"":0,""seedId"":331023,""serverTime"":1767655575238,""sessionAppName"":""Stan-SamsungTV"",""time"":""2026-01-05T23:26:15.238116537Z"",""userID"":""50158f9926064477ae081041fe1be068"",""user_agent_raw"":""Mozilla/5.0 (SMART-TV; LINUX; Tizen 6.5) AppleWebKit/537.36 (KHTML, like Gecko) 85.0.4183.93/6.5 TV Safari/537.36"",""vendor"":""google""}"
1767655576039,"Jan  5 23:26:15 ip-10-1-152-68 rec[5120]: {""asn"":""134067"",""city"":""ADELAIDE"",""clientIP"":""45.124.203.17"",""correlationID"":""ChQxMzcyNzExNzcyNDEzMTAzMDEwMBolc3Rhbi1tb3JlLWxpa2UtdGhpcy1jdnJfMTY4OTg5NDgyNzY3OCILbWx0LWN2ci1zcnYoADACOhCioZ03s4XKN6ihnTe5hco3QgwItY3xygYQtffquwI"",""country"":""AU"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""45.124.203.17, 23.55.222.78"",""lat"":""-34.93"",""long"":""138.60"",""method"":""GET"",""path"":""/related?genres=Comedy%2CRomance\u0026maxRating=PG\u0026source=311187\u0026jwToken=eyJhbGciOiJIUzI1NiIsImtpZCI6InBpa2FjaHUiLCJ0eXAiOiJKV1QifQ.eyJleHAiOjE3NzgwMjM1NjAsImlhdCI6MTc2NzY1NTU2MCwianRpIjoiM2I3MWVmMDUxZjgxNDc5MDgyNmJkMWQxZDI0ZmI2ZWIiLCJyb2xlIjoidXNlciIsInVpZCI6IjUwMTU4Zjk5MjYwNjQ0NzdhZTA4MTA0MWZlMWJlMDY4Iiwic3RyZWFtcyI6ImhkIiwiY29uY3VycmVuY3kiOjMsInByb2ZpbGVJZCI6IjVlY2Y1NjA0MjhlZjQwODY5MTNlODVhZGIwOWQwYWU2IiwicHJvZmlsZU5hbWUiOiJIIiwia2lkcyI6dHJ1ZSwidHoiOiJBdXN0cmFsaWEvQWRlbGFpZGUiLCJhcHAiOiJTdGFuLVNhbXN1bmdUViIsInZlciI6IjguNy4wIiwibnVpZCI6IjZlNTcwMTBkMGMzZTRkNTJiOWVjNjg1NzI1OTQ0Mzk2IiwiYXBpZCI6ImE4ZjgyNmIzLTNkNjItZDRjZi05M2UwLWYzMzA4NmVlYzNiMCIsImZlYXQiOjU0NDEwMjkyODg4ODYwLCJwcmljZU5hbWUiOiJzdGFuZGFyZHY1In0.ZCnakwZoxz4elbsHXsRCP9J1S2ISqVqeEDWyAL9HtY8\u0026tz=Australia%2FAdelaide"",""profileID"":""5ecf560428ef4086913e85adb09d0ae6"",""referer"":"""",""region"":""SA"",""resultCount"":0,""seedId"":311187,""serverTime"":1767655575731,""sessionAppName"":""Stan-SamsungTV"",""time"":""2026-01-05T23:26:15.731202024Z"",""userID"":""50158f9926064477ae081041fe1be068"",""user_agent_raw"":""Mozilla/5.0 (SMART-TV; LINUX; Tizen 6.5) AppleWebKit/537.36 (KHTML, like Gecko) 85.0.4183.93/6.5 TV Safari/537.36"",""vendor"":""google""}"
1767655599577,"Jan  5 23:26:39 ip-10-1-177-227 rec[5186]: {""asn"":""7545"",""city"":""SYDNEY"",""clientIP"":""220.245.222.36"",""correlationID"":"""",""country"":""AU"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""220.245.222.36, 203.213.73.188, 23.40.103.178"",""lat"":""-33.88"",""long"":""151.22"",""method"":""GET"",""path"":""/related?genres=Comedy,Drama,Mystery"",""profileID"":"""",""referer"":"""",""region"":""NSW"",""resultCount"":0,""seedId"":0,""serverTime"":1767655599165,""sessionAppName"":"""",""time"":""2026-01-05T23:26:39.165344056Z"",""userID"":"""",""user_agent_raw"":""Mozilla/5.0 (SMART-TV; LINUX; Tizen 8.0) AppleWebKit/537.36 (KHTML, like Gecko) 108.0.5359.1/8.0 TV Safari/537.36"",""vendor"":""stan""}"
1767655613957,"Jan  5 23:26:53 ip-10-1-141-7 rec[5445]: {""asn"":""17551"",""city"":""PERTH"",""clientIP"":""125.254.121.134"",""correlationID"":"""",""country"":""AU"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""125.254.121.134, 184.84.238.127, 23.62.36.167"",""lat"":""-31.93"",""long"":""115.83"",""method"":""GET"",""path"":""/related?genres=Action,Adventure,Fantasy,Sci-Fi"",""profileID"":"""",""referer"":"""",""region"":""WA"",""resultCount"":0,""seedId"":0,""serverTime"":1767655613621,""sessionAppName"":"""",""time"":""2026-01-05T23:26:53.621618948Z"",""userID"":"""",""user_agent_raw"":""Dalvik/2.1.0 (Linux; U; Android 9; BeyondTV2 Build/PPR1.180610.011)"",""vendor"":""stan""}"
1767655617634,"Jan  5 23:26:57 ip-10-1-152-68 rec[5120]: {""asn"":""1221"",""city"":""SYDNEY"",""clientIP"":""1.156.13.201"",""correlationID"":"""",""country"":""AU"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""1.156.13.201, 23.62.156.69, 23.32.5.27"",""lat"":""-33.88"",""long"":""151.22"",""method"":""GET"",""path"":""/related?genres=Comedy,Romance"",""profileID"":"""",""referer"":"""",""region"":""NSW"",""resultCount"":0,""seedId"":0,""serverTime"":1767655617326,""sessionAppName"":"""",""time"":""2026-01-05T23:26:57.326258763Z"",""userID"":"""",""user_agent_raw"":""Dalvik/2.1.0 (Linux; U; Android 9; AFTSS Build/PS7708.5501N)"",""vendor"":""stan""}"
1767655703101,"Jan  5 23:28:22 ip-10-1-141-7 rec[5445]: {""asn"":""15169"",""city"":""CHARLESTON"",""clientIP"":""66.249.64.229"",""correlationID"":""ChQxNzI4NzAyOTUwMDgzNDYxMDEzOBolc3Rhbi1tb3JlLWxpa2UtdGhpcy1jdnJfMTY4OTg5NDgyNzY3OCILbWx0LWN2ci1zcnYoADACOhC0hco3p6GdN6GhnTe6hco3QgwIlpLxygYQ89CqyAI"",""country"":""US"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""66.249.64.229"",""lat"":""32.7795"",""long"":""-79.9364"",""method"":""GET"",""path"":""/related?genres=Romance%2CComedy\u0026kids=true\u0026maxRating=PG\u0026source=5553672\u0026vendor=google"",""profileID"":"""",""referer"":""https://www.stan.com.au/watch/you-again-2010"",""region"":""SC"",""resultCount"":0,""seedId"":5553672,""serverTime"":1767655702756,""sessionAppName"":"""",""time"":""2026-01-05T23:28:22.756568986Z"",""userID"":"""",""user_agent_raw"":""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.7390.122 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"",""vendor"":""google""}"
1767655753685,"Jan  5 23:29:13 ip-10-1-141-7 rec[5445]: {""asn"":""14593"",""city"":""MELBOURNE"",""clientIP"":""116.91.223.19"",""correlationID"":"""",""country"":""AU"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""116.91.223.19, 23.220.178.206, 23.62.36.181"",""lat"":""-37.82"",""long"":""144.97"",""method"":""GET"",""path"":""/related?genres=Comedy,Drama,Family"",""profileID"":"""",""referer"":"""",""region"":""VIC"",""resultCount"":0,""seedId"":0,""serverTime"":1767655753266,""sessionAppName"":"""",""time"":""2026-01-05T23:29:13.266969953Z"",""userID"":"""",""user_agent_raw"":""Dalvik/2.1.0 (Linux; U; Android 12; Smart TV Pro Build/STT2.230203.001)"",""vendor"":""stan""}"
1767655754369,"Jan  5 23:29:13 ip-10-1-208-191 rec[5041]: {""asn"":""14593"",""city"":""MELBOURNE"",""clientIP"":""116.91.223.19"",""correlationID"":"""",""country"":""AU"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""116.91.223.19, 23.220.178.206, 23.62.36.167"",""lat"":""-37.82"",""long"":""144.97"",""method"":""GET"",""path"":""/related?genres=Comedy,Romance"",""profileID"":"""",""referer"":"""",""region"":""VIC"",""resultCount"":0,""seedId"":0,""serverTime"":1767655753994,""sessionAppName"":"""",""time"":""2026-01-05T23:29:13.994141856Z"",""userID"":"""",""user_agent_raw"":""Dalvik/2.1.0 (Linux; U; Android 12; Smart TV Pro Build/STT2.230203.001)"",""vendor"":""stan""}"
1767655771010,"Jan  5 23:29:30 ip-10-1-152-68 rec[5120]: {""asn"":""7545"",""city"":""SYDNEY"",""clientIP"":""125.209.155.48"",""correlationID"":"""",""country"":""AU"",""eventType"":""mlt"",""host"":""rec-loadbal-1gnegzdocpid4-81963089.ap-southeast-2.elb.amazonaws.com"",""ip"":""125.209.155.48, 203.213.73.69, 23.40.103.178"",""lat"":""-33.88"",""long"":""151.22"",""method"":""GET"",""path"":""/related?genres=Action,Adventure,Fantasy,Sci-Fi"",""profileID"":"""",""referer"":"""",""region"":""NSW"",""resultCount"":0,""seedId"":0,""serverTime"":1767655770437,""sessionAppName"":"""",""time"":""2026-01-05T23:29:30.437834165Z"",""userID"":"""",""user_agent_raw"":""Dalvik/2.1.0 (Linux; U; Android 11; BeyondTV Build/PPR1.180610.011)"",""vendor"":""stan""}"
